# (a_i, b_i) = (0.200, 0.250)
# resolution: 150
# category labels: t=tipping, n=none(tip to periodic attractors), c=converge, ns=notSufficient
# load method: df = pd.read_csv('xxx.csv', comment='#')
# protocol s >=0
category,a,b
c,0.7408562582127949,-0.152317880794702
c,0.7496497449571604,-0.152317880794702
c,0.7584432317015259,-0.152317880794702
c,0.7672367184458915,-0.152317880794702
c,0.776030205190257,-0.152317880794702
c,0.7848236919346225,-0.152317880794702
c,0.7936171786789881,-0.152317880794702
c,0.8024106654233536,-0.152317880794702
c,0.8112041521677191,-0.152317880794702
c,0.8199976389120847,-0.152317880794702
c,0.8287911256564502,-0.152317880794702
c,0.8375846124008157,-0.152317880794702
c,0.8463780991451813,-0.152317880794702
c,0.8551715858895468,-0.152317880794702
c,0.8639650726339123,-0.152317880794702
c,0.8727585593782778,-0.152317880794702
c,0.8815520461226432,-0.152317880794702
c,0.8903455328670087,-0.152317880794702
c,0.8991390196113742,-0.152317880794702
c,0.9079325063557397,-0.152317880794702
c,0.9167259931001053,-0.152317880794702
c,0.9255194798444708,-0.152317880794702
c,0.9343129665888363,-0.152317880794702
c,0.9431064533332019,-0.152317880794702
c,0.9518999400775674,-0.152317880794702
c,0.9606934268219329,-0.152317880794702
c,0.9694869135662985,-0.152317880794702
c,0.978280400310664,-0.152317880794702
c,0.9870738870550295,-0.152317880794702
c,-0.3157692417086389,-0.13907284768211925
c,-0.3071767453356147,-0.13907284768211925
c,-0.2985842489625905,-0.13907284768211925
c,-0.28999175258956633,-0.13907284768211925
c,-0.28139925621654216,-0.13907284768211925
c,-0.27280675984351793,-0.13907284768211925
c,-0.26421426347049376,-0.13907284768211925
c,-0.2556217670974696,-0.13907284768211925
c,-0.2470292707244454,-0.13907284768211925
c,-0.2384367743514212,-0.13907284768211925
c,-0.22984427797839702,-0.13907284768211925
c,-0.22125178160537282,-0.13907284768211925
c,-0.21265928523234862,-0.13907284768211925
c,-0.20406678885932444,-0.13907284768211925
c,-0.19547429248630027,-0.13907284768211925
c,-0.18688179611327607,-0.13907284768211925
c,-0.17828929974025187,-0.13907284768211925
c,-0.1696968033672277,-0.13907284768211925
c,-0.1611043069942035,-0.13907284768211925
c,-0.15251181062117933,-0.13907284768211925
c,-0.14391931424815513,-0.13907284768211925
c,-0.13532681787513096,-0.13907284768211925
c,-0.12673432150210676,-0.13907284768211925
c,-0.11814182512908256,-0.13907284768211925
c,-0.10954932875605838,-0.13907284768211925
c,-0.10095683238303418,-0.13907284768211925
c,-0.09236433601001001,-0.13907284768211925
c,-0.08377183963698581,-0.13907284768211925
c,-0.07517934326396164,-0.13907284768211925
c,-0.06658684689093747,-0.13907284768211925
c,-0.05799435051791324,-0.13907284768211925
c,-0.04940185414488907,-0.13907284768211925
c,-0.040809357771864896,-0.13907284768211925
c,-0.03221686139884067,-0.13907284768211925
c,-0.023624365025816496,-0.13907284768211925
c,-0.015031868652792324,-0.13907284768211925
c,-0.006439372279768152,-0.13907284768211925
c,0.002153124093256076,-0.13907284768211925
c,0.010745620466280248,-0.13907284768211925
c,0.01933811683930442,-0.13907284768211925
c,0.027930613212328648,-0.13907284768211925
c,0.03652310958535282,-0.13907284768211925
c,0.04511560595837699,-0.13907284768211925
c,0.053708102331401164,-0.13907284768211925
c,0.06230059870442539,-0.13907284768211925
c,0.07089309507744956,-0.13907284768211925
c,0.07948559145047374,-0.13907284768211925
c,0.08807808782349796,-0.13907284768211925
c,0.09667058419652214,-0.13907284768211925
c,0.10526308056954631,-0.13907284768211925
c,0.11385557694257048,-0.13907284768211925
c,0.12244807331559471,-0.13907284768211925
c,0.13104056968861888,-0.13907284768211925
c,0.13963306606164305,-0.13907284768211925
c,0.14822556243466722,-0.13907284768211925
c,0.15681805880769145,-0.13907284768211925
c,0.16541055518071562,-0.13907284768211925
c,0.1740030515537398,-0.13907284768211925
c,0.18259554792676397,-0.13907284768211925
c,0.19118804429978814,-0.13907284768211925
c,0.19978054067281242,-0.13907284768211925
c,0.2083730370458366,-0.13907284768211925
c,0.21696553341886077,-0.13907284768211925
c,0.22555802979188494,-0.13907284768211925
c,0.2341505261649091,-0.13907284768211925
c,0.24274302253793328,-0.13907284768211925
c,0.25133551891095746,-0.13907284768211925
c,0.25992801528398174,-0.13907284768211925
c,0.2685205116570059,-0.13907284768211925
c,0.2771130080300301,-0.13907284768211925
c,0.28570550440305426,-0.13907284768211925
c,0.29429800077607843,-0.13907284768211925
c,0.3028904971491026,-0.13907284768211925
c,0.31148299352212677,-0.13907284768211925
c,0.32007548989515106,-0.13907284768211925
c,0.3286679862681752,-0.13907284768211925
c,0.3372604826411994,-0.13907284768211925
c,0.34585297901422357,-0.13907284768211925
c,0.35444547538724774,-0.13907284768211925
c,0.3630379717602719,-0.13907284768211925
c,0.3716304681332961,-0.13907284768211925
c,0.38022296450632037,-0.13907284768211925
c,0.38881546087934454,-0.13907284768211925
c,0.3974079572523687,-0.13907284768211925
c,0.4060004536253929,-0.13907284768211925
c,0.41459294999841706,-0.13907284768211925
c,0.42318544637144123,-0.13907284768211925
c,0.4317779427444654,-0.13907284768211925
c,0.4403704391174897,-0.13907284768211925
c,0.44896293549051386,-0.13907284768211925
c,0.45755543186353803,-0.13907284768211925
c,0.4661479282365622,-0.13907284768211925
c,0.4747404246095864,-0.13907284768211925
c,0.48333292098261055,-0.13907284768211925
c,0.4919254173556347,-0.13907284768211925
c,0.5005179137286591,-0.13907284768211925
c,0.5091104101016832,-0.13907284768211925
c,0.5177029064747074,-0.13907284768211925
c,0.5262954028477316,-0.13907284768211925
c,0.5348878992207557,-0.13907284768211925
c,0.5434803955937799,-0.13907284768211925
c,0.5520728919668041,-0.13907284768211925
c,0.5606653883398283,-0.13907284768211925
c,0.5692578847128524,-0.13907284768211925
c,0.5778503810858766,-0.13907284768211925
c,0.5864428774589008,-0.13907284768211925
c,0.595035373831925,-0.13907284768211925
c,0.6036278702049491,-0.13907284768211925
c,0.6122203665779733,-0.13907284768211925
c,0.6208128629509975,-0.13907284768211925
c,0.6294053593240219,-0.13907284768211925
c,0.637997855697046,-0.13907284768211925
c,0.6465903520700702,-0.13907284768211925
c,0.6551828484430944,-0.13907284768211925
c,0.6637753448161186,-0.13907284768211925
c,0.6723678411891427,-0.13907284768211925
c,0.6809603375621669,-0.13907284768211925
c,0.6895528339351911,-0.13907284768211925
c,0.6981453303082152,-0.13907284768211925
c,0.7067378266812394,-0.13907284768211925
c,0.7153303230542638,-0.13907284768211925
c,0.723922819427288,-0.13907284768211925
c,0.7325153158003122,-0.13907284768211925
c,0.7411078121733363,-0.13907284768211925
c,0.7497003085463605,-0.13907284768211925
c,0.7582928049193847,-0.13907284768211925
c,0.7668853012924088,-0.13907284768211925
c,0.775477797665433,-0.13907284768211925
c,0.7840702940384572,-0.13907284768211925
c,0.7926627904114814,-0.13907284768211925
c,0.8012552867845055,-0.13907284768211925
c,0.8098477831575297,-0.13907284768211925
c,0.8184402795305539,-0.13907284768211925
c,0.827032775903578,-0.13907284768211925
c,0.8356252722766022,-0.13907284768211925
c,0.8442177686496266,-0.13907284768211925
c,0.8528102650226508,-0.13907284768211925
c,0.861402761395675,-0.13907284768211925
c,0.8699952577686991,-0.13907284768211925
c,0.8785877541417233,-0.13907284768211925
c,0.8871802505147475,-0.13907284768211925
c,0.8957727468877716,-0.13907284768211925
c,0.9043652432607958,-0.13907284768211925
c,0.91295773963382,-0.13907284768211925
c,0.9215502360068442,-0.13907284768211925
c,0.9301427323798683,-0.13907284768211925
c,0.9387352287528925,-0.13907284768211925
c,0.9473277251259167,-0.13907284768211925
c,0.9559202214989408,-0.13907284768211925
c,0.9645127178719652,-0.13907284768211925
c,-0.3084682374248138,-0.1258278145695364
c,-0.3000744078350229,-0.1258278145695364
c,-0.2916805782452321,-0.1258278145695364
c,-0.28328674865544123,-0.1258278145695364
c,-0.2748929190656504,-0.1258278145695364
c,-0.26649908947585954,-0.1258278145695364
c,-0.25810525988606864,-0.1258278145695364
c,-0.2497114302962778,-0.1258278145695364
c,-0.24131760070648695,-0.1258278145695364
c,-0.2329237711166961,-0.1258278145695364
c,-0.22452994152690525,-0.1258278145695364
c,-0.2161361119371144,-0.1258278145695364
c,-0.20774228234732356,-0.1258278145695364
c,-0.1993484527575327,-0.1258278145695364
c,-0.19095462316774184,-0.1258278145695364
c,-0.182560793577951,-0.1258278145695364
c,-0.17416696398816015,-0.1258278145695364
c,-0.1657731343983693,-0.1258278145695364
c,-0.15737930480857842,-0.1258278145695364
c,-0.14898547521878758,-0.1258278145695364
c,-0.14059164562899673,-0.1258278145695364
c,-0.13219781603920588,-0.1258278145695364
c,-0.12380398644941504,-0.1258278145695364
c,-0.11541015685962419,-0.1258278145695364
c,-0.10701632726983332,-0.1258278145695364
c,-0.09862249768004247,-0.1258278145695364
c,-0.09022866809025162,-0.1258278145695364
c,-0.08183483850046078,-0.1258278145695364
c,-0.07344100891066993,-0.1258278145695364
c,-0.06504717932087906,-0.1258278145695364
c,-0.05665334973108821,-0.1258278145695364
c,-0.04825952014129736,-0.1258278145695364
c,-0.039865690551506516,-0.1258278145695364
c,-0.03147186096171567,-0.1258278145695364
c,-0.023078031371924823,-0.1258278145695364
c,-0.014684201782133977,-0.1258278145695364
c,-0.00629037219234313,-0.1258278145695364
c,0.002103457397447772,-0.1258278145695364
c,0.010497286987238619,-0.1258278145695364
c,0.018891116577029465,-0.1258278145695364
c,0.027284946166820312,-0.1258278145695364
c,0.03567877575661116,-0.1258278145695364
c,0.044072605346402005,-0.1258278145695364
c,0.05246643493619285,-0.1258278145695364
c,0.0608602645259837,-0.1258278145695364
c,0.06925409411577454,-0.1258278145695364
c,0.07764792370556539,-0.1258278145695364
c,0.08604175329535624,-0.1258278145695364
c,0.09443558288514714,-0.1258278145695364
c,0.10282941247493799,-0.1258278145695364
c,0.11122324206472883,-0.1258278145695364
c,0.11961707165451968,-0.1258278145695364
c,0.12801090124431053,-0.1258278145695364
c,0.13640473083410137,-0.1258278145695364
c,0.14479856042389222,-0.1258278145695364
c,0.15319239001368307,-0.1258278145695364
c,0.1615862196034739,-0.1258278145695364
c,0.16998004919326476,-0.1258278145695364
c,0.17837387878305566,-0.1258278145695364
c,0.1867677083728465,-0.1258278145695364
c,0.19516153796263735,-0.1258278145695364
c,0.2035553675524282,-0.1258278145695364
c,0.21194919714221905,-0.1258278145695364
c,0.2203430267320099,-0.1258278145695364
c,0.22873685632180074,-0.1258278145695364
c,0.2371306859115916,-0.1258278145695364
c,0.24552451550138243,-0.1258278145695364
c,0.2539183450911733,-0.1258278145695364
c,0.2623121746809641,-0.1258278145695364
c,0.270706004270755,-0.1258278145695364
c,0.2790998338605458,-0.1258278145695364
c,0.28749366345033667,-0.1258278145695364
c,0.2958874930401275,-0.1258278145695364
c,0.30428132262991836,-0.1258278145695364
c,0.3126751522197093,-0.1258278145695364
c,0.32106898180950016,-0.1258278145695364
c,0.329462811399291,-0.1258278145695364
c,0.33785664098908186,-0.1258278145695364
c,0.3462504705788727,-0.1258278145695364
c,0.35464430016866355,-0.1258278145695364
c,0.3630381297584544,-0.1258278145695364
c,0.37143195934824524,-0.1258278145695364
c,0.3798257889380361,-0.1258278145695364
c,0.38821961852782694,-0.1258278145695364
c,0.3966134481176178,-0.1258278145695364
c,0.40500727770740863,-0.1258278145695364
c,0.4134011072971995,-0.1258278145695364
c,0.4217949368869903,-0.1258278145695364
c,0.43018876647678117,-0.1258278145695364
c,0.438582596066572,-0.1258278145695364
c,0.44697642565636286,-0.1258278145695364
c,0.4553702552461537,-0.1258278145695364
c,0.46376408483594456,-0.1258278145695364
c,0.4721579144257354,-0.1258278145695364
c,0.48055174401552625,-0.1258278145695364
c,0.4889455736053171,-0.1258278145695364
c,0.49733940319510805,-0.1258278145695364
c,0.5057332327848989,-0.1258278145695364
c,0.5141270623746897,-0.1258278145695364
c,0.5225208919644806,-0.1258278145695364
c,0.5309147215542714,-0.1258278145695364
c,0.5393085511440623,-0.1258278145695364
c,0.5477023807338531,-0.1258278145695364
c,0.556096210323644,-0.1258278145695364
c,0.5644900399134348,-0.1258278145695364
c,0.5728838695032257,-0.1258278145695364
c,0.5812776990930165,-0.1258278145695364
c,0.5896715286828074,-0.1258278145695364
c,0.5980653582725982,-0.1258278145695364
c,0.6064591878623891,-0.1258278145695364
c,0.6148530174521799,-0.1258278145695364
c,0.6232468470419708,-0.1258278145695364
c,0.6316406766317616,-0.1258278145695364
c,0.6400345062215524,-0.1258278145695364
c,0.6484283358113433,-0.1258278145695364
c,0.6568221654011341,-0.1258278145695364
c,0.665215994990925,-0.1258278145695364
c,0.6736098245807159,-0.1258278145695364
c,0.6820036541705068,-0.1258278145695364
c,0.6903974837602976,-0.1258278145695364
c,0.6987913133500884,-0.1258278145695364
c,0.7071851429398793,-0.1258278145695364
c,0.7155789725296701,-0.1258278145695364
c,0.723972802119461,-0.1258278145695364
c,0.7323666317092518,-0.1258278145695364
c,0.7407604612990427,-0.1258278145695364
c,0.7491542908888335,-0.1258278145695364
c,0.7575481204786244,-0.1258278145695364
c,0.7659419500684154,-0.1258278145695364
c,0.7743357796582061,-0.1258278145695364
c,0.7827296092479971,-0.1258278145695364
c,0.7911234388377878,-0.1258278145695364
c,0.7995172684275788,-0.1258278145695364
c,0.8079110980173695,-0.1258278145695364
c,0.8163049276071604,-0.1258278145695364
c,0.8246987571969512,-0.1258278145695364
c,0.8330925867867421,-0.1258278145695364
c,0.8414864163765329,-0.1258278145695364
c,0.8498802459663238,-0.1258278145695364
c,0.8582740755561146,-0.1258278145695364
c,0.8666679051459055,-0.1258278145695364
c,0.8750617347356963,-0.1258278145695364
c,0.8834555643254872,-0.1258278145695364
c,0.891849393915278,-0.1258278145695364
c,0.9002432235050689,-0.1258278145695364
c,0.9086370530948596,-0.1258278145695364
c,0.9170308826846506,-0.1258278145695364
c,0.9254247122744413,-0.1258278145695364
c,0.9338185418642323,-0.1258278145695364
c,0.9422123714540233,-0.1258278145695364
c,-0.30125262500395733,-0.11258278145695366
c,-0.29305513860929183,-0.11258278145695366
c,-0.28485765221462633,-0.11258278145695366
c,-0.2766601658199608,-0.11258278145695366
c,-0.2684626794252953,-0.11258278145695366
c,-0.2602651930306298,-0.11258278145695366
c,-0.2520677066359643,-0.11258278145695366
c,-0.24387022024129879,-0.11258278145695366
c,-0.2356727338466333,-0.11258278145695366
c,-0.2274752474519678,-0.11258278145695366
c,-0.21927776105730226,-0.11258278145695366
c,-0.21108027466263676,-0.11258278145695366
c,-0.20288278826797126,-0.11258278145695366
c,-0.19468530187330574,-0.11258278145695366
c,-0.18648781547864024,-0.11258278145695366
c,-0.17829032908397474,-0.11258278145695366
c,-0.17009284268930924,-0.11258278145695366
c,-0.16189535629464374,-0.11258278145695366
c,-0.15369786989997822,-0.11258278145695366
c,-0.14550038350531272,-0.11258278145695366
c,-0.13730289711064722,-0.11258278145695366
c,-0.1291054107159817,-0.11258278145695366
c,-0.1209079243213162,-0.11258278145695366
c,-0.1127104379266507,-0.11258278145695366
c,-0.1045129515319852,-0.11258278145695366
c,-0.0963154651373197,-0.11258278145695366
c,-0.08811797874265417,-0.11258278145695366
c,-0.07992049234798868,-0.11258278145695366
c,-0.07172300595332318,-0.11258278145695366
c,-0.06352551955865765,-0.11258278145695366
c,-0.05532803316399215,-0.11258278145695366
c,-0.04713054676932665,-0.11258278145695366
c,-0.038933060374661155,-0.11258278145695366
c,-0.030735573979995656,-0.11258278145695366
c,-0.022538087585330158,-0.11258278145695366
c,-0.014340601190664659,-0.11258278145695366
c,-0.006143114795999105,-0.11258278145695366
c,0.0020543715986663935,-0.11258278145695366
c,0.010251857993331892,-0.11258278145695366
c,0.01844934438799739,-0.11258278145695366
c,0.02664683078266289,-0.11258278145695366
c,0.03484431717732839,-0.11258278145695366
c,0.043041803571993886,-0.11258278145695366
c,0.05123928996665944,-0.11258278145695366
c,0.05943677636132494,-0.11258278145695366
c,0.06763426275599044,-0.11258278145695366
c,0.07583174915065594,-0.11258278145695366
c,0.08402923554532143,-0.11258278145695366
c,0.09222672193998693,-0.11258278145695366
c,0.10042420833465243,-0.11258278145695366
c,0.10862169472931793,-0.11258278145695366
c,0.11681918112398343,-0.11258278145695366
c,0.12501666751864898,-0.11258278145695366
c,0.13321415391331448,-0.11258278145695366
c,0.14141164030797998,-0.11258278145695366
c,0.14960912670264548,-0.11258278145695366
c,0.15780661309731098,-0.11258278145695366
c,0.16600409949197648,-0.11258278145695366
c,0.17420158588664197,-0.11258278145695366
c,0.18239907228130753,-0.11258278145695366
c,0.19059655867597297,-0.11258278145695366
c,0.19879404507063853,-0.11258278145695366
c,0.20699153146530397,-0.11258278145695366
c,0.21518901785996952,-0.11258278145695366
c,0.22338650425463508,-0.11258278145695366
c,0.23158399064930052,-0.11258278145695366
c,0.23978147704396607,-0.11258278145695366
c,0.24797896343863152,-0.11258278145695366
c,0.25617644983329707,-0.11258278145695366
c,0.2643739362279625,-0.11258278145695366
c,0.27257142262262807,-0.11258278145695366
c,0.2807689090172935,-0.11258278145695366
c,0.28896639541195906,-0.11258278145695366
c,0.2971638818066246,-0.11258278145695366
c,0.30536136820129006,-0.11258278145695366
c,0.3135588545959556,-0.11258278145695366
c,0.32175634099062106,-0.11258278145695366
c,0.3299538273852866,-0.11258278145695366
c,0.33815131377995206,-0.11258278145695366
c,0.3463488001746176,-0.11258278145695366
c,0.35454628656928316,-0.11258278145695366
c,0.3627437729639486,-0.11258278145695366
c,0.37094125935861416,-0.11258278145695366
c,0.3791387457532796,-0.11258278145695366
c,0.38733623214794516,-0.11258278145695366
c,0.3955337185426106,-0.11258278145695366
c,0.40373120493727616,-0.11258278145695366
c,0.4119286913319417,-0.11258278145695366
c,0.42012617772660715,-0.11258278145695366
c,0.4283236641212727,-0.11258278145695366
c,0.43652115051593815,-0.11258278145695366
c,0.4447186369106037,-0.11258278145695366
c,0.45291612330526915,-0.11258278145695366
c,0.4611136096999347,-0.11258278145695366
c,0.46931109609460014,-0.11258278145695366
c,0.4775085824892657,-0.11258278145695366
c,0.48570606888393125,-0.11258278145695366
c,0.4939035552785967,-0.11258278145695366
c,0.5021010416732623,-0.11258278145695366
c,0.5102985280679277,-0.11258278145695366
c,0.5184960144625932,-0.11258278145695366
c,0.5266935008572586,-0.11258278145695366
c,0.5348909872519243,-0.11258278145695366
c,0.5430884736465897,-0.11258278145695366
c,0.5512859600412552,-0.11258278145695366
c,0.5594834464359209,-0.11258278145695366
c,0.5676809328305863,-0.11258278145695366
c,0.5758784192252517,-0.11258278145695366
c,0.5840759056199172,-0.11258278145695366
c,0.5922733920145828,-0.11258278145695366
c,0.6004708784092483,-0.11258278145695366
c,0.6086683648039137,-0.11258278145695366
c,0.6168658511985794,-0.11258278145695366
c,0.6250633375932448,-0.11258278145695366
c,0.6332608239879103,-0.11258278145695366
c,0.6414583103825757,-0.11258278145695366
c,0.6496557967772414,-0.11258278145695366
c,0.6578532831719068,-0.11258278145695366
c,0.6660507695665723,-0.11258278145695366
c,0.6742482559612379,-0.11258278145695366
c,0.6824457423559034,-0.11258278145695366
c,0.6906432287505688,-0.11258278145695366
c,0.6988407151452345,-0.11258278145695366
c,0.7070382015398999,-0.11258278145695366
c,0.7152356879345654,-0.11258278145695366
c,0.7234331743292308,-0.11258278145695366
c,0.7316306607238965,-0.11258278145695366
c,0.7398281471185619,-0.11258278145695366
c,0.7480256335132274,-0.11258278145695366
c,0.756223119907893,-0.11258278145695366
c,0.7644206063025585,-0.11258278145695366
c,0.7726180926972239,-0.11258278145695366
c,0.7808155790918894,-0.11258278145695366
c,0.789013065486555,-0.11258278145695366
c,0.7972105518812205,-0.11258278145695366
c,0.8054080382758859,-0.11258278145695366
c,0.8136055246705516,-0.11258278145695366
c,0.821803011065217,-0.11258278145695366
c,0.8300004974598825,-0.11258278145695366
c,0.8381979838545479,-0.11258278145695366
c,0.8463954702492136,-0.11258278145695366
c,0.854592956643879,-0.11258278145695366
c,0.8627904430385445,-0.11258278145695366
c,0.8709879294332099,-0.11258278145695366
c,0.8791854158278756,-0.11258278145695366
c,0.887382902222541,-0.11258278145695366
c,0.8955803886172065,-0.11258278145695366
c,0.9037778750118721,-0.11258278145695366
c,0.9119753614065376,-0.11258278145695366
c,0.920172847801203,-0.11258278145695366
c,-0.2941224044460696,-0.09933774834437081
c,-0.2861189376584214,-0.09933774834437081
c,-0.27811547087077326,-0.09933774834437081
c,-0.2701120040831251,-0.09933774834437081
c,-0.26210853729547695,-0.09933774834437081
c,-0.25410507050782877,-0.09933774834437081
c,-0.24610160372018064,-0.09933774834437081
c,-0.23809813693253248,-0.09933774834437081
c,-0.23009467014488433,-0.09933774834437081
c,-0.22209120335723617,-0.09933774834437081
c,-0.21408773656958802,-0.09933774834437081
c,-0.2060842697819399,-0.09933774834437081
c,-0.1980808029942917,-0.09933774834437081
c,-0.19007733620664358,-0.09933774834437081
c,-0.18207386941899542,-0.09933774834437081
c,-0.17407040263134727,-0.09933774834437081
c,-0.1660669358436991,-0.09933774834437081
c,-0.15806346905605095,-0.09933774834437081
c,-0.1500600022684028,-0.09933774834437081
c,-0.14205653548075464,-0.09933774834437081
c,-0.13405306869310651,-0.09933774834437081
c,-0.12604960190545836,-0.09933774834437081
c,-0.1180461351178102,-0.09933774834437081
c,-0.11004266833016205,-0.09933774834437081
c,-0.10203920154251389,-0.09933774834437081
c,-0.09403573475486574,-0.09933774834437081
c,-0.08603226796721758,-0.09933774834437081
c,-0.07802880117956945,-0.09933774834437081
c,-0.0700253343919213,-0.09933774834437081
c,-0.06202186760427314,-0.09933774834437081
c,-0.054018400816624984,-0.09933774834437081
c,-0.04601493402897683,-0.09933774834437081
c,-0.0380114672413287,-0.09933774834437081
c,-0.030008000453680517,-0.09933774834437081
c,-0.02200453366603239,-0.09933774834437081
c,-0.014001066878384205,-0.09933774834437081
c,-0.005997600090736077,-0.09933774834437081
c,0.0020058666969121064,-0.09933774834437081
c,0.010009333484560234,-0.09933774834437081
c,0.018012800272208418,-0.09933774834437081
c,0.026016267059856546,-0.09933774834437081
c,0.034019733847504674,-0.09933774834437081
c,0.04202320063515286,-0.09933774834437081
c,0.050026667422800986,-0.09933774834437081
c,0.05803013421044917,-0.09933774834437081
c,0.0660336009980973,-0.09933774834437081
c,0.07403706778574548,-0.09933774834437081
c,0.08204053457339361,-0.09933774834437081
c,0.09004400136104174,-0.09933774834437081
c,0.09804746814868992,-0.09933774834437081
c,0.10605093493633805,-0.09933774834437081
c,0.11405440172398623,-0.09933774834437081
c,0.12205786851163436,-0.09933774834437081
c,0.13006133529928254,-0.09933774834437081
c,0.13806480208693067,-0.09933774834437081
c,0.1460682688745788,-0.09933774834437081
c,0.15407173566222698,-0.09933774834437081
c,0.1620752024498751,-0.09933774834437081
c,0.1700786692375233,-0.09933774834437081
c,0.17808213602517142,-0.09933774834437081
c,0.1860856028128196,-0.09933774834437081
c,0.19408906960046773,-0.09933774834437081
c,0.20209253638811586,-0.09933774834437081
c,0.21009600317576405,-0.09933774834437081
c,0.21809946996341223,-0.09933774834437081
c,0.2261029367510603,-0.09933774834437081
c,0.23410640353870849,-0.09933774834437081
c,0.24210987032635667,-0.09933774834437081
c,0.25011333711400485,-0.09933774834437081
c,0.2581168039016529,-0.09933774834437081
c,0.2661202706893011,-0.09933774834437081
c,0.2741237374769493,-0.09933774834437081
c,0.28212720426459736,-0.09933774834437081
c,0.29013067105224555,-0.09933774834437081
c,0.29813413783989373,-0.09933774834437081
c,0.3061376046275419,-0.09933774834437081
c,0.31414107141519,-0.09933774834437081
c,0.32214453820283817,-0.09933774834437081
c,0.33014800499048635,-0.09933774834437081
c,0.33815147177813454,-0.09933774834437081
c,0.3461549385657826,-0.09933774834437081
c,0.3541584053534308,-0.09933774834437081
c,0.362161872141079,-0.09933774834437081
c,0.37016533892872705,-0.09933774834437081
c,0.37816880571637523,-0.09933774834437081
c,0.3861722725040234,-0.09933774834437081
c,0.3941757392916716,-0.09933774834437081
c,0.4021792060793197,-0.09933774834437081
c,0.41018267286696786,-0.09933774834437081
c,0.41818613965461604,-0.09933774834437081
c,0.4261896064422641,-0.09933774834437081
c,0.4341930732299123,-0.09933774834437081
c,0.4421965400175605,-0.09933774834437081
c,0.45020000680520866,-0.09933774834437081
c,0.45820347359285674,-0.09933774834437081
c,0.4662069403805049,-0.09933774834437081
c,0.4742104071681531,-0.09933774834437081
c,0.4822138739558012,-0.09933774834437081
c,0.49021734074344936,-0.09933774834437081
c,0.49822080753109754,-0.09933774834437081
c,0.5062242743187457,-0.09933774834437081
c,0.5142277411063938,-0.09933774834437081
c,0.522231207894042,-0.09933774834437081
c,0.5302346746816902,-0.09933774834437081
c,0.5382381414693382,-0.09933774834437081
c,0.5462416082569864,-0.09933774834437081
c,0.5542450750446346,-0.09933774834437081
c,0.5622485418322828,-0.09933774834437081
c,0.5702520086199309,-0.09933774834437081
c,0.578255475407579,-0.09933774834437081
c,0.5862589421952272,-0.09933774834437081
c,0.5942624089828753,-0.09933774834437081
c,0.6022658757705235,-0.09933774834437081
c,0.6102693425581717,-0.09933774834437081
c,0.6182728093458199,-0.09933774834437081
c,0.6262762761334679,-0.09933774834437081
c,0.6342797429211161,-0.09933774834437081
c,0.6422832097087643,-0.09933774834437081
c,0.6502866764964125,-0.09933774834437081
c,0.6582901432840605,-0.09933774834437081
c,0.6662936100717087,-0.09933774834437081
c,0.6742970768593569,-0.09933774834437081
c,0.682300543647005,-0.09933774834437081
c,0.6903040104346532,-0.09933774834437081
c,0.6983074772223014,-0.09933774834437081
c,0.7063109440099494,-0.09933774834437081
c,0.7143144107975977,-0.09933774834437081
c,0.7223178775852458,-0.09933774834437081
c,0.7303213443728939,-0.09933774834437081
c,0.7383248111605422,-0.09933774834437081
c,0.7463282779481902,-0.09933774834437081
c,0.7543317447358383,-0.09933774834437081
c,0.7623352115234866,-0.09933774834437081
c,0.7703386783111347,-0.09933774834437081
c,0.778342145098783,-0.09933774834437081
c,0.786345611886431,-0.09933774834437081
c,0.7943490786740791,-0.09933774834437081
c,0.8023525454617274,-0.09933774834437081
c,0.8103560122493755,-0.09933774834437081
c,0.8183594790370236,-0.09933774834437081
c,0.8263629458246718,-0.09933774834437081
c,0.8343664126123199,-0.09933774834437081
c,0.842369879399968,-0.09933774834437081
c,0.8503733461876163,-0.09933774834437081
c,0.8583768129752644,-0.09933774834437081
c,0.8663802797629124,-0.09933774834437081
c,0.8743837465505607,-0.09933774834437081
c,0.8823872133382088,-0.09933774834437081
c,0.8903906801258571,-0.09933774834437081
c,0.8983941469135052,-0.09933774834437081
c,-0.28707757575115067,-0.08609271523178808
c,-0.2792658049824119,-0.08609271523178808
c,-0.2714540342136731,-0.08609271523178808
c,-0.2636422634449343,-0.08609271523178808
c,-0.2558304926761955,-0.08609271523178808
c,-0.2480187219074567,-0.08609271523178808
c,-0.2402069511387179,-0.08609271523178808
c,-0.2323951803699791,-0.08609271523178808
c,-0.2245834096012403,-0.08609271523178808
c,-0.2167716388325015,-0.08609271523178808
c,-0.2089598680637627,-0.08609271523178808
c,-0.20114809729502392,-0.08609271523178808
c,-0.19333632652628513,-0.08609271523178808
c,-0.18552455575754634,-0.08609271523178808
c,-0.17771278498880755,-0.08609271523178808
c,-0.16990101422006876,-0.08609271523178808
c,-0.16208924345132994,-0.08609271523178808
c,-0.15427747268259115,-0.08609271523178808
c,-0.14646570191385236,-0.08609271523178808
c,-0.13865393114511357,-0.08609271523178808
c,-0.13084216037637478,-0.08609271523178808
c,-0.12303038960763599,-0.08609271523178808
c,-0.11521861883889717,-0.08609271523178808
c,-0.10740684807015838,-0.08609271523178808
c,-0.09959507730141959,-0.08609271523178808
c,-0.0917833065326808,-0.08609271523178808
